node_id,lat,lon,elevation
2187246707,35.5668481,139.5822496,35.4
2187246718,35.5669118,139.5833226,35.4
2187246721,35.5669236,139.5813453,37.4
2187246723,35.5669508,139.5828134,34.7
2187246739,35.5670169,139.5864434,38.8
2187246742,35.5670311,139.5778084,47.9
2187246754,35.5670697,139.5844095,42.3
2187246760,35.5671143,139.5829518,36.2
2187246771,35.5671471,139.5853031,40.9
2187246779,35.5672278,139.5799436,43.1
2187246782,35.5672433,139.5841277,41.0
2187246824,35.5673597,139.5755216,39.6
2187246830,35.5673678,139.5846876,42.8
2187246832,35.5673557,139.5811591,37.4
2187246854,35.5675098,139.5826275,36.0
2187246863,35.5675392,139.5848519,42.9
2187246864,35.5675347,139.5800547,41.2
2187246866,35.5675793,139.5742873,45.4
2187246871,35.5676017,139.5756834,42.3
2187246875,35.5676257,139.5852297,42.5
2187246882,35.5676462,139.5776175,51.5
2187246884,35.5676449,139.578039,48.5
2187246898,35.5676665,139.5772621,51.3
2187246907,35.5676721,139.583436,40.5
2187246918,35.5677882,139.576507,48.9
2187246921,35.5677892,139.5796325,41.5
2187246924,35.5678299,139.583306,41.1
2187246937,35.5679267,139.5815437,38.6
2187246941,35.5679705,139.5839225,43.3
2187246944,35.5680038,139.5745117,48.7
2187246948,35.568016,139.5784421,47.2
2187246964,35.5680776,139.5743068,49.1
2187246969,35.5681208,139.5741867,49.1
2187246971,35.568138,139.5795773,44.6
2187246987,35.5682015,139.5804283,41.4
2187246989,35.5682325,139.5769289,52.6
2187247005,35.5683327,139.5813294,43.1
2187247008,35.5683491,139.577647,55.8
2187247015,35.5683512,139.576043,51.1
2187247023,35.5683949,139.5780512,55.0
2187247042,35.5684585,139.5795405,47.2
2187247044,35.5684627,139.5795902,46.8
2187247049,35.5684839,139.5799123,44.7
2187247054,35.5684999,139.584595,48.6
2187247066,35.5685841,139.5745751,53.3
2187247073,35.5686347,139.5769524,54.1
2187247078,35.5686226,139.5772853,55.3
2187247080,35.5686376,139.5788577,53.5
2187247083,35.5686838,139.5776622,56.7
2187247085,35.5687121,139.5833899,49.2
2187247087,35.5687345,139.5813878,46.7
2187247095,35.5687838,139.5762881,55.0
2187247099,35.5689267,139.5808436,51.7
2187247102,35.5688057,139.5803321,47.0
2187247110,35.5688626,139.5750052,55.7
2187247112,35.5687829,139.5795516,49.4
2187247114,35.5688918,139.574965,56.1
2187247116,35.5689147,139.5755313,59.7
2187247123,35.5689573,139.5788099,56.4
2187247132,35.5690368,139.5776834,53.6
2187247134,35.5690503,139.5813938,50.0
2187247140,35.5690697,139.5752408,63.1
2187247157,35.5691899,139.5787614,53.6
2187247159,35.5692178,139.5803435,53.6
2187247162,35.569303,139.5797973,54.0
2187247167,35.5695831,139.5798155,53.2
2187247169,35.5696243,139.578117,49.4
2187247175,35.5699201,139.5792022,48.2
2245132743,35.5535458,139.580634,39.0
2245132776,35.5583686,139.5765086,39.9
2245132845,35.5567164,139.5798494,42.2
2245132927,35.555375,139.5791886,36.6
2245132953,35.5610576,139.578748,37.3
2261866802,35.5574078,139.5873964,28.8
2261866811,35.5576548,139.5872575,30.4
2261866837,35.5580094,139.5870181,32.2
2261866860,35.5583584,139.5867826,33.7
2261866866,35.5584638,139.5840353,27.4
2261866868,35.5584818,139.5840028,27.7
2261866879,35.5586251,139.5840817,31.7
2261866883,35.5587106,139.5865312,36.1
2261866887,35.5588247,139.5867694,36.5
2261866891,35.558841,139.5853154,36.2
2261866894,35.5588754,139.5864119,37.3
2261866896,35.5588935,139.585308,36.1
2261866914,35.5591387,139.5862147,38.6
2261866927,35.5592502,139.5875949,38.3
2261866928,35.5592553,139.586455,38.8
2261866929,35.5592617,139.5877097,38.3
2261866935,35.5593005,139.5861063,37.3
2261866943,35.5593872,139.5860504,36.3
2261866951,35.5595704,139.5864022,36.8
2261866953,35.559606,139.5873664,39.6
2261866961,35.559702,139.587321,39.7
2261866969,35.5597802,139.5862559,35.4
2261866971,35.5597541,139.5857808,32.4
2261866973,35.5598544,139.5876564,39.4
2261866976,35.5598551,139.5877669,39.3
2261866979,35.5599135,139.5871662,38.4
2261866981,35.5598793,139.5870604,38.4
2261866984,35.5599772,139.5854819,32.1
2261866989,35.560027,139.5860839,33.8
2261866992,35.5600622,139.5874016,37.2
2261866999,35.5601377,139.586753,36.7
2261867008,35.5602735,139.5870862,35.0
2261867014,35.560361,139.5864933,35.3
2261867020,35.5604277,139.5864844,35.3
2261867028,35.5605865,139.5866949,31.8
2261867041,35.5608412,139.5877352,32.3
2261867046,35.5610332,139.587166,27.7
2261867052,35.5612281,139.5869054,27.3
2267231814,35.5648487,139.5678,49.9
2267231841,35.5660751,139.5730271,51.5
2267231871,35.5666543,139.5671876,37.9
2267231875,35.5667382,139.5672376,38.2
2267231889,35.5669211,139.572835,37.9
2267231896,35.5670501,139.5695959,44.3
2267231899,35.5670828,139.5721447,38.2
2267231900,35.5671435,139.5673508,43.1
2267231906,35.5672808,139.568885,51.3
2267231912,35.5673934,139.5687126,51.4
2267231915,35.5674987,139.5728985,41.8
2267231925,35.5676769,139.5679782,54.4
2267231936,35.5682196,139.5700066,64.0
2267231947,35.5683507,139.5685327,58.9
2267231956,35.568575,139.5697137,65.2
2267231984,35.5694321,139.5689313,63.6
2267231989,35.5694642,139.5704039,47.1
2267232000,35.5696147,139.5710408,44.5
2267232043,35.5699565,139.5706702,47.5
2267232080,35.5702405,139.5699238,58.6
2267232082,35.5702679,139.5690046,64.5
2267232092,35.5703894,139.5701927,55.3
2267232105,35.5705967,139.5699332,64.8
2267232120,35.5707825,139.5698436,68.7
2267294179,35.5636705,139.5740969,44.2
2267294195,35.564299,139.5732524,56.0
2267294203,35.5645525,139.5732418,58.4
2267294209,35.5646281,139.5732354,58.7
2267294215,35.5646721,139.5748332,48.0
2267294225,35.5648305,139.5716106,61.9
2267294241,35.5650051,139.576301,32.3
2267294248,35.5651398,139.576453,32.1
2267294253,35.5651715,139.5710258,54.1
2267294261,35.5653236,139.5726332,62.3
2267294265,35.5653656,139.5723671,62.3
2267294271,35.5655042,139.5740554,50.7
2267294272,35.5655797,139.5742859,48.3
2267294283,35.5658979,139.5752602,35.2
2267294286,35.5659614,139.5752335,35.3
2267294297,35.5663408,139.5706045,56.6
2267294305,35.5664144,139.5709685,53.2
2267294316,35.5665794,139.570551,57.8
2267294336,35.5671103,139.569516,44.1
2267294337,35.5672032,139.5700471,44.3
2267294338,35.5672651,139.571793,38.3
2267294339,35.5672698,139.5694663,44.5
2267294341,35.5672883,139.5695083,44.5
2267294342,35.5673419,139.5700184,44.7
2267294346,35.5674479,139.5699887,45.6
2267294355,35.5678021,139.570111,60.4
2267294362,35.5681205,139.5694246,57.2
2267294373,35.5710005,139.5716736,47.4
2267296171,35.5670846,139.5736998,38.3
2267296176,35.5676786,139.5740084,46.2
2267312392,35.5699144,139.567714,49.8
2267312397,35.5701139,139.5673606,46.7
2267373260,35.5559763,139.5660218,16.5
2267877232,35.5542377,139.5667647,16.5
2267877234,35.5543934,139.5673914,15.8
2267877235,35.5549036,139.566974,16.0
2268334585,35.553509,139.5665064,24.8
2268359400,35.5539294,139.569522,15.7
2268359407,35.5548659,139.5686292,15.6
2268359408,35.5548935,139.568648,15.6
2268359409,35.5552081,139.5684264,17.4
2268359415,35.5568259,139.5695712,24.5
2268359417,35.5573272,139.5685559,20.0
2268363053,35.5572583,139.5713368,35.9
2268363057,35.5582615,139.570523,39.9
2268363058,35.5584029,139.5700113,42.9
2268363060,35.5585615,139.5703175,41.8
2268370311,35.5546126,139.5703796,39.9
2268370313,35.5547175,139.5705423,39.3
2268370321,35.5547609,139.5720048,28.3
2268370325,35.5548081,139.5709879,36.2
2268370361,35.555041,139.571875,30.0
2268370369,35.5553315,139.5717881,26.9
2268370381,35.5564537,139.5739969,40.0
2268370385,35.5564629,139.5734469,40.5
2268370389,35.5564699,139.572985,39.9
2268370400,35.5567439,139.5739825,43.6
2268370402,35.5567778,139.573038,44.0
2268371096,35.5564903,139.5728967,39.6
2268371097,35.5566033,139.5729059,40.0
2268371105,35.5568916,139.5725029,41.7
2469038988,35.5627312,139.5704203,50.5
2469038990,35.5624789,139.5707565,50.8
2552572584,35.5593609,139.574068,41.9
2552572600,35.5587493,139.5733385,45.0
2552572602,35.5590624,139.5739277,44.6
2552572607,35.5579935,139.5804711,33.4
2552572609,35.5582959,139.5805909,31.7
2552572610,35.5575916,139.5802752,35.3
2555242407,35.5635343,139.5691318,49.2
2555242414,35.5625718,139.5702683,50.2
2555242487,35.5619819,139.5720873,47.7
2555365272,35.5627216,139.5700828,50.0
2555365273,35.5629676,139.5699005,50.0
2558452287,35.562199,139.5740376,50.0
2558496348,35.5631734,139.5708996,55.0
2558496350,35.5635741,139.571261,52.5
2558496353,35.5616955,139.5718013,46.9
2558588574,35.560911,139.5766037,48.4
2558588781,35.5614557,139.5756728,48.1
2558588796,35.5615092,139.5759066,48.0
2558588811,35.5615269,139.5758108,48.0
2561641399,35.5588808,139.5786143,36.1
2561641415,35.5592085,139.5787566,34.6
2561641453,35.5594952,139.5787955,25.6
2561641488,35.5595893,139.5782859,28.7
2564615216,35.5618205,139.5723379,47.1
2566516697,35.5578335,139.5781784,36.8
2572501767,35.5630066,139.5706829,56.1
2572501773,35.5631158,139.5707258,54.5
2574341570,35.5627817,139.5732172,51.6
2574341575,35.5625755,139.5736811,51.7
2574341576,35.5626297,139.5737036,51.7
2574372159,35.5615327,139.5789268,36.7
2574372170,35.560955,139.579311,38.8
2574372175,35.5608297,139.5795031,37.1
2574372177,35.5609205,139.5795792,40.1
2574372178,35.5608212,139.5795329,36.9
2575577290,35.5618249,139.5712387,49.7
2575577325,35.5622564,139.5716646,49.7
2575577451,35.5630669,139.5707993,54.8
2584838992,35.5626229,139.5700194,49.6
2587513203,35.5611623,139.5717336,47.4
2587513205,35.5611989,139.5718026,47.2
2587513207,35.561238,139.5718779,47.4
2587513209,35.5612657,139.5719285,47.5
2587513211,35.5612935,139.571938,47.7
2587513212,35.5613,139.5716219,47.7
2587513215,35.5613348,139.5716844,47.6
2587513216,35.5613459,139.571894,47.8
2587513217,35.5613747,139.571756,47.8
2587513219,35.5613993,139.5718505,48.0
2587513220,35.5614058,139.5718119,48.1
2587513237,35.5620126,139.5727156,46.8
2587513239,35.562044,139.5727438,46.9
2587513241,35.5620761,139.572776,47.0
2587513251,35.562353,139.5730194,48.3
2587513255,35.5623688,139.5729467,48.4
2587513257,35.5623867,139.572868,48.4
2587513258,35.5623873,139.5730504,48.4
2587513263,35.5624285,139.572854,48.4
2587513268,35.5624675,139.5728916,48.5
2587513269,35.5625016,139.5729246,48.4
2587513270,35.5625052,139.5727459,48.7
2587513272,35.562554,139.5728431,48.6
2587513273,35.5625575,139.569841,49.5
2587513276,35.5625782,139.5697669,49.3
2587513279,35.5625916,139.5698717,49.4
2587513280,35.5626409,139.569916,49.3
2587513281,35.5626719,139.5699438,49.4
2587513282,35.562832,139.5722363,49.9
2587513285,35.562901,139.572336,49.7
2587513288,35.5629302,139.5722871,50.1
2587513290,35.5629601,139.5722408,50.4
2587513304,35.5634971,139.571196,52.5
2587567925,35.5608143,139.5733277,41.9
2587567955,35.5619441,139.5739772,49.2
2587567958,35.5620978,139.5740292,49.9
2587567960,35.5633268,139.5689318,47.9
2587567963,35.5643009,139.5699529,50.4
2587567965,35.5643193,139.569888,50.2
2587567967,35.5643228,139.5699726,50.4
2587567969,35.5643631,139.569857,50.1
2587567971,35.5643781,139.5700221,50.3
2587567973,35.5643826,139.5698762,50.2
2587567974,35.5644202,139.569979,50.2
2587567976,35.5644359,139.5699287,50.2
2588145125,35.561621,139.5771679,43.4
2588145130,35.5617448,139.5765369,45.3
2588145131,35.5617944,139.576328,46.1
2588145134,35.5618642,139.5760396,47.0
2588145136,35.5618881,139.5759451,47.5
2588145166,35.562178,139.5755379,49.0
2588145178,35.5624229,139.5754117,48.4
2588145184,35.5624557,139.575452,48.4
2588145189,35.5624742,139.575376,48.1
2588145198,35.5625177,139.5753704,47.9
2591041246,35.5605726,139.5791455,38.4
2591041248,35.5606029,139.5789252,38.3
2591041250,35.5606201,139.5787934,38.3
2591041253,35.5606651,139.5791625,38.4
2591041259,35.560676,139.5789375,38.3
2591757151,35.5599156,139.570206,48.5
2592759141,35.560814,139.5724877,40.8
2592759156,35.5608351,139.5724481,40.7
2592759184,35.5608833,139.5725799,41.6
2592759336,35.5610711,139.5726227,42.9
2592759339,35.5610727,139.5725709,42.6
2592759360,35.5611012,139.57255,42.7
2592759377,35.5611334,139.5726327,43.2
2592759427,35.5613065,139.5721504,43.2
2592759436,35.5613164,139.5721958,43.2
2592759483,35.5614708,139.5721674,47.9
2598709650,35.5633625,139.5743903,45.7
2598709682,35.5691453,139.5739715,59.1
2598709700,35.5705367,139.5832196,37.2
2598709705,35.5707185,139.573905,66.9
2598709711,35.5710634,139.5741699,64.5
2616953961,35.5614827,139.5730661,44.3
2616953964,35.5616069,139.5741215,52.4
2616953970,35.561729,139.5732698,44.9
2616953991,35.5633743,139.56992,50.0
2626054985,35.5602031,139.5679781,37.7
2626054988,35.5607445,139.5684805,44.1
2626054993,35.5610771,139.5678128,42.6
2626055004,35.5617928,139.5695392,50.8
2626055007,35.562164,139.5698728,51.2
2626055010,35.5622346,139.5702422,50.6
2626055012,35.5623148,139.5700829,55.3
2626055013,35.5623386,139.5700473,55.3
2626055014,35.5623856,139.5695354,49.4
2636411690,35.5599126,139.5778712,25.4
2636411744,35.5618304,139.5739705,52.4
2636411756,35.5629755,139.5775239,42.1
2636411763,35.5632976,139.5778037,41.5
2636411764,35.5632118,139.5781411,41.2
2636411765,35.5633261,139.5778134,41.5
2636411766,35.5633474,139.5686501,47.7
2636411768,35.5634351,139.5686816,47.8
2636411770,35.5635545,139.5686303,47.9
2636411771,35.5635811,139.568526,47.6
2636411794,35.5646916,139.5687274,48.6
2636411795,35.5646968,139.5688011,48.8
2637060664,35.5532811,139.5835336,36.1
2637060665,35.5533515,139.5857157,29.1
2637060666,35.5534735,139.5836572,36.0
2637060681,35.5536136,139.5777777,28.0
2637060755,35.5547365,139.5770475,27.9
2637060769,35.5559733,139.5794868,37.5
2637060772,35.55614,139.5795651,38.0
2637060775,35.5562439,139.579623,38.5
2637060777,35.5562731,139.5796335,38.7
2637060790,35.5593479,139.5740964,42.0
2637060815,35.5666832,139.5664161,33.2
2637060829,35.5675834,139.5760025,44.0
2637979826,35.5620395,139.5801436,33.1
2639302690,35.5551023,139.5787154,35.9
2639302693,35.5554009,139.57879,36.5
2639302694,35.5554259,139.5790362,36.5
2639302696,35.5554948,139.5788377,36.3
2639302703,35.5562915,139.5796417,38.5
2639302705,35.5564102,139.5800277,37.9
2639302710,35.5565914,139.5798535,40.2
2639302714,35.5565951,139.5797908,40.2
2639302720,35.5567017,139.5798846,40.7
2639302795,35.5615034,139.5678911,49.8
2639302807,35.5621099,139.5683952,50.1
2639302817,35.5625781,139.5673322,42.4
2639302822,35.5628891,139.5676451,43.9
2643543049,35.5549539,139.5766519,29.3
2643543050,35.5549909,139.5763633,35.1
2643543079,35.5624277,139.5781437,40.3
2643543081,35.5629455,139.5778301,42.1
2857742914,35.5614793,139.5758525,47.9
3034938010,35.5617366,139.5703091,65.2
3034938068,35.5620385,139.5705884,51.1
3084725044,35.5546802,139.5759849,31.2
3444285112,35.5702574,139.5690886,64.2
3444285116,35.570427,139.5695091,66.6
3730509318,35.5639494,139.5822843,32.0
3730509319,35.5635034,139.5822077,35.0
3730509321,35.5639282,139.5822207,29.7
3730545045,35.5615509,139.5830415,37.0
3730545047,35.5614203,139.5832094,36.8
3730545050,35.5603859,139.582199,34.1
3730545051,35.5605855,139.5819163,33.2
3730545056,35.5612102,139.5834797,37.0
3730545061,35.5636807,139.582496,29.5
3730545063,35.5636473,139.5826455,29.2
3730550104,35.563459,139.5824809,33.9
3730600394,35.5636689,139.5822361,35.0
3731552689,35.5599303,139.5814549,31.2
3731572075,35.5650294,139.5850059,28.8
3731572076,35.5640377,139.5857503,32.8
3731572078,35.5631443,139.5850834,31.6
3731572079,35.5629942,139.5850631,33.1
3731644107,35.5623747,139.5809112,34.0
3731644108,35.5627911,139.5809919,34.2
3731644109,35.562361,139.5810389,34.7
3731644110,35.5627761,139.5811204,34.7
3731644111,35.5623489,139.5811515,35.4
3731644112,35.5627624,139.5812386,35.3
3731644113,35.5628115,139.5808276,33.6
3731644114,35.5630191,139.5808709,34.2
3732558535,35.5588645,139.5811567,25.3
3732558536,35.5587571,139.581066,24.9
3732566499,35.5549798,139.5860814,18.3
3732566500,35.5548664,139.5860746,18.3
3732569002,35.5586081,139.5828118,22.8
3732569009,35.554428,139.5865888,18.3
3732569012,35.5544552,139.5870655,18.3
3800772433,35.5645157,139.580998,34.5
3800772438,35.5650088,139.5814318,37.1
3800772439,35.5656904,139.5824972,36.9
3800772440,35.5658693,139.583304,35.6
3800772443,35.5659218,139.5840135,31.0
3803463102,35.570087,139.5866845,32.6
3803463104,35.5691949,139.5868219,38.7
3803463105,35.5694023,139.5869286,37.0
3803463106,35.5695445,139.5829622,43.9
3803463107,35.5693208,139.5841243,46.0
3803654338,35.5642722,139.5840089,28.2
3803654352,35.5648459,139.5847658,28.6
3803655172,35.5610194,139.5840418,38.2
3878191510,35.5650089,139.5866919,33.5
3926735719,35.5549807,139.5687357,15.8
3926735720,35.5547822,139.5690385,17.8
3926735721,35.557008,139.5702149,29.7
4014856766,35.5662169,139.5815007,35.5
4019720125,35.5545887,139.5872071,18.3
4019720131,35.5551792,139.5869824,18.4
4019720180,35.5711298,139.5868946,29.3
4019720181,35.5709843,139.5875198,28.2
4019955910,35.5642657,139.5791443,29.2
4020938297,35.5696466,139.5798589,52.9
4020938298,35.5695653,139.5801636,53.7
4020938299,35.5696245,139.5801956,53.7
4020938300,35.5694899,139.5801384,53.9
4020938301,35.5688849,139.5805465,49.1
4020938303,35.5687687,139.5799225,49.9
4020938304,35.5689506,139.5800404,50.1
4020938305,35.5674498,139.578068,48.7
4020938306,35.5676453,139.5780654,48.3
4020938309,35.5678262,139.5711991,39.6
4020938310,35.5678758,139.5715222,40.9
4020938312,35.5620142,139.5688008,50.0
4020938313,35.5618678,139.5686583,50.0
4020938315,35.5615868,139.568404,50.0
4020938318,35.5612979,139.5681412,50.0
4020938319,35.5618105,139.5681155,49.9
4020938321,35.5620688,139.5683558,50.1
4020938322,35.5622584,139.5684474,50.1
4020938323,35.5622003,139.5685316,50.0
4070586693,35.5710119,139.5680432,58.5
4070586694,35.5709345,139.5681105,57.9
4070880024,35.5642051,139.580415,30.9
4070880025,35.5641721,139.5803213,30.7
4070880041,35.5658717,139.582225,34.9
4070880043,35.5659481,139.5821382,35.0
4070880045,35.5621106,139.5799951,33.0
4070880047,35.5639151,139.5803135,30.5
4070880048,35.5639653,139.5802749,30.6
4070880057,35.5637088,139.5780039,38.5
4070880062,35.5641891,139.5786543,29.9
4070941003,35.56419,139.5805664,30.8
4070941004,35.5641312,139.580643,30.8
4070941012,35.5637373,139.5836286,28.0
4070941028,35.5637201,139.5837729,27.9
4070941032,35.5636266,139.5847793,27.1
4070941289,35.5636277,139.5851819,29.6
4070941292,35.5633752,139.5848117,26.9
4070941295,35.5630997,139.5851055,32.8
4070941298,35.564551,139.5867442,33.9
4070941319,35.5627009,139.5849568,34.0
4070941321,35.5617284,139.5846709,36.4
4070941324,35.5620323,139.5799606,33.1
4070941325,35.5620112,139.5799778,33.2
4070941346,35.5571744,139.5778439,36.9
4070941347,35.5571613,139.5777652,36.9
4070941348,35.5576303,139.5762358,38.2
4070941358,35.56104,139.5799265,34.7
4070941367,35.5590343,139.5789983,35.8
4070941376,35.5571018,139.5780688,36.9
4070941377,35.5570446,139.5781203,36.7
4070941382,35.5571704,139.578365,39.7
4070941383,35.5565365,139.5797618,39.1
4070941388,35.5567149,139.5791384,37.7
4070941395,35.5561391,139.5807104,36.8
4070941396,35.5563299,139.580833,37.7
4070941397,35.558332,139.576586,39.8
4070941401,35.55821,139.5746393,39.7
4070941402,35.5579197,139.5763802,38.9
4070941403,35.5579631,139.5762236,41.8
4070941405,35.5577058,139.5760101,38.8
4070941412,35.562022,139.5783797,38.8
4070941418,35.5621468,139.5789954,36.2
4070941420,35.5615387,139.5788882,36.8
4070941422,35.5612597,139.5788133,37.2
4070941425,35.5621006,139.5799651,33.1
4070941428,35.5620762,139.5802139,33.0
4070941429,35.5620969,139.5802018,33.0
4070941437,35.5638899,139.5805712,30.7
4070941438,35.5639254,139.5806242,30.7
4070941447,35.5635623,139.5835995,28.0
4070941448,35.5635419,139.5836257,28.0
4070941471,35.565061,139.5769508,31.5
4070941472,35.5651082,139.5769619,31.7
4070941477,35.5667314,139.5749314,36.2
4070948069,35.5659504,139.5779314,38.8
4070948076,35.5681531,139.5742593,49.2
4070948082,35.5676438,139.5728674,42.3
4070953790,35.5669952,139.5684657,41.9
4070953795,35.5667992,139.5685086,41.8
4070953796,35.566749,139.5684729,41.5
4070953799,35.5648849,139.5688311,48.7
4070953800,35.5648487,139.5688798,48.7
4070953801,35.5648704,139.56921,48.8
4070953802,35.5648617,139.5686515,48.5
4070953803,35.5656449,139.5684897,46.4
4070953805,35.5667224,139.5682702,41.3
4070953806,35.5667548,139.5681991,41.2
4070953845,35.5676395,139.5729746,42.2
4070953846,35.5676151,139.5729899,42.1
4070953856,35.5671112,139.5751898,37.5
4070996673,35.5664716,139.5663697,32.6
4070996674,35.5665063,139.5665794,34.0
4070996679,35.5666684,139.5665384,34.0
4070996680,35.5666954,139.5664823,33.4
4070996685,35.5679169,139.5664283,34.5
4497868618,35.5599167,139.5801169,47.5
4497868620,35.5600363,139.5799858,48.1
4699680469,35.5641001,139.5809034,30.9
5128327639,35.5599698,139.5807098,47.0
5128327644,35.5604822,139.5807392,43.9
5128328258,35.5587889,139.5800845,25.2
5128328267,35.5595393,139.5807014,46.7
5128328268,35.5596376,139.5806199,47.7
5128328269,35.5597333,139.5805806,47.9
5128328271,35.5597943,139.5804318,48.5
5128328273,35.5598774,139.5804175,48.4
5228128309,35.5599078,139.5809797,38.9
5228128313,35.5598266,139.5806225,47.7
5228128319,35.5594684,139.579975,37.3
5228128324,35.55891,139.5798517,25.3
5228128328,35.559495,139.5804328,47.5
5228128336,35.5599952,139.5798802,46.5
5228128337,35.559626,139.5804556,47.8
5228128339,35.5593821,139.5795489,25.9
5228128344,35.5602273,139.57974,44.7
5228128346,35.5604377,139.5796713,35.2
5228128349,35.5607592,139.5805045,41.1
5228128350,35.5608196,139.5801962,39.8
5228128351,35.5610125,139.5799156,34.7
5228128355,35.5609854,139.5803312,38.9
5240301095,35.560453,139.5720145,40.5
5240301113,35.559642,139.5718212,46.7
5240301941,35.5604111,139.5717142,40.7
5240301944,35.560094,139.5715511,46.3
5240301945,35.5603886,139.5711544,47.3
5240301947,35.5603029,139.5713266,42.9
5240301957,35.5598275,139.5706843,47.4
5240301958,35.5597826,139.5703164,48.6
5240301962,35.559822,139.5708167,47.2
5241082711,35.5549385,139.5696984,20.9
5406585777,35.5597454,139.5684987,43.2
5406585778,35.5574209,139.569245,26.4
5406585781,35.5580163,139.5684818,24.2
5406585782,35.5576202,139.5681089,19.7
5406585785,35.5589752,139.5688356,35.6
5406585787,35.559083,139.5693536,42.9
5406585789,35.5595068,139.5693162,48.7
5406585793,35.5596672,139.5683308,41.2
5406585795,35.5592428,139.571179,46.4
5406585797,35.5589038,139.5702987,51.7
5406585804,35.5597422,139.577824,26.0
5406585811,35.5600267,139.5737624,40.8
5406585818,35.559797,139.5750523,36.9
5466265990,35.5559233,139.577542,34.2
5587339789,35.5549857,139.5748095,30.6
5587339790,35.5548575,139.5738563,28.3
6027198639,35.5629796,139.5779189,42.1
6394408457,35.5550369,139.5668556,16.1
6394408458,35.5549144,139.5663931,17.4
6394961579,35.5663775,139.5878395,42.8
6394962485,35.5640977,139.5858665,32.9
6394962487,35.5646506,139.5869462,34.6
6394962503,35.5657803,139.5763183,33.9
6397662166,35.5539973,139.5864338,25.8
6397663285,35.5543726,139.5874049,18.3
6405281334,35.5573261,139.5866351,34.8
6405281335,35.5576174,139.5872533,30.4
6405281336,35.5567457,139.5864353,36.6
6405281339,35.5575181,139.5859914,34.7
6405281341,35.5568721,139.5878396,27.9
6407306856,35.5592027,139.5862488,38.5
6407306857,35.5592376,139.5861027,37.7
6407306885,35.5553423,139.5872352,19.2
6407480791,35.5679008,139.5686991,46.3
6407480800,35.5673336,139.5689526,50.9
6407480804,35.5676379,139.5683987,52.8
6407480809,35.5679205,139.5682552,54.0
6407480811,35.5664231,139.5745481,36.8
6407480816,35.5656993,139.5737579,51.5
6410720144,35.5707331,139.5874486,29.3
6437962852,35.5605463,139.5692454,49.3
6437962853,35.5605282,139.5714229,46.9
6437962859,35.5607818,139.5697554,51.9
6437962861,35.5608164,139.5710964,50.7
6437962863,35.5617454,139.5711445,49.4
6437962865,35.561704,139.5709976,50.4
6437962868,35.5615839,139.5706158,58.1
6437962870,35.5616633,139.5699366,64.9
6437962872,35.5612221,139.5689873,51.1
6437962876,35.5609,139.5712043,50.0
6437962884,35.5613095,139.5704563,55.7
6437963385,35.5610912,139.5705773,54.7
6437963387,35.5615653,139.5713015,48.9
6437963388,35.5611638,139.5705176,55.5
6437963389,35.5611451,139.5698396,55.9
6437963395,35.5612346,139.5709051,52.0
6437963396,35.5637053,139.5662972,43.1
6437963398,35.565109,139.5663725,42.1
6437963399,35.5650218,139.5663187,41.8
6437963400,35.5653867,139.5665567,43.5
6437963403,35.5658007,139.5676746,45.7
6437963404,35.5659341,139.5676515,45.5
6438635360,35.5607837,139.5695199,51.2
6438955492,35.5658077,139.5659141,40.0
6447147517,35.5615523,139.5693072,51.1
6447147521,35.561369,139.5698521,56.6
6447147522,35.5613062,139.5702441,56.9
6447147525,35.5615136,139.5706791,53.1
6447147526,35.5610899,139.5706038,54.6
6447147539,35.561019,139.5710602,50.6
6447147541,35.5609589,139.5695858,52.8
6447147543,35.5608744,139.5695164,51.8
6447147548,35.5611749,139.5690591,51.1
6447147554,35.5614782,139.5692354,51.1
6447147555,35.5611615,139.5692359,53.2
6447147556,35.5610839,139.5691976,51.9
6447147557,35.5611371,139.569278,53.0
6447147566,35.5616868,139.5711184,49.6
6447147569,35.5617043,139.5710921,49.8
6447147573,35.5609544,139.568728,50.0
6447147574,35.5605832,139.5713814,47.1
6447147575,35.560594,139.5692951,49.4
6447149320,35.560944,139.5705783,55.8
6447149321,35.5608078,139.5711663,50.0
6447149322,35.5605036,139.5705438,50.3
6447149326,35.5602047,139.5706481,48.2
6447149327,35.5602283,139.5698706,49.1
6447149331,35.5605102,139.5700125,50.9
6447149347,35.566047,139.5684522,43.6
6447149348,35.5655346,139.5677221,46.0
6447149349,35.5651666,139.5677428,47.6
6447149351,35.5644156,139.5676319,50.8
6447149352,35.5645164,139.5674833,50.1
6447149353,35.5654945,139.5677242,46.2
6447149358,35.5652201,139.5681477,47.7
6447149360,35.5652421,139.568524,48.1
6447149361,35.5651964,139.5671627,49.0
6447149362,35.5650147,139.5674246,49.1
6447149363,35.5652994,139.567264,48.5
6447149364,35.5651237,139.5675387,48.6
6447149365,35.5654187,139.5673814,47.6
6447149366,35.5653229,139.5675214,47.2
6447149367,35.5654893,139.5681001,46.9
6447149368,35.5653121,139.5678909,47.4
6447149369,35.5653906,139.5684977,47.7
6447149370,35.5653425,139.568126,47.4
6447149371,35.5654543,139.5678386,46.9
6447149372,35.5655115,139.5682666,46.9
6447149373,35.5660398,139.5684013,43.8
6447149376,35.5657306,139.5671708,45.4
6447149379,35.5664477,139.5675802,43.7
6447149381,35.5665578,139.5681485,43.9
6447149383,35.5659817,139.5666013,43.6
